brand,title,price,instalment/month,owner,mileage,depreciation,registered_date,remaining_coe,coe_years,coe_months
Toyota,Toyota Wish 1.8 Cvt,74800,1124,2,67000.0,17586,2017-01-18,44,3,8
Hyundai,Hyundai Avante 1.6 A Gls,85800,815,2,30900.0,12751,2019-06-08,74,6,2
Porsche,Porsche Boxster 2.7 A,156500,2826,3,77000.0,332139,2013-04-09,0,0,0
B.M.W.,B.M.W. 316Ia/4Dr,83800,825,1,,14018,1991-03-09,71,5,11
Mercedes,Mercedes Benz Vito 114 Cdi Panel Van Long At Abs 5Dr,69888,904,2,,15839,2017-09-18,52,4,4
Isuzu,Isuzu Cyz52K,58800,1220,3,380000.0,22615,2010-12-15,31,2,7
Bmw,Bmw 435I Gran Coupe M Sport A/T S/R Hid Nav,121800,2780,3,98000.0,35585,2015-09-28,28,2,4
Isuzu,Isuzu Ftr34P,63800,855,3,,15092,2007-09-27,50,4,2
Kia,Kia Cerato Forte Koup 1.6 At Sx Abs D/Ab Sr,26800,931,5,155158.0,17161,2010-02-25,18,1,6
Toyota,Toyota Hiace Van Turbo 5Dr Mt,72800,684,1,55771.0,11418,2019-04-09,75,6,3
Nissan,Nissan Nv350 Panel Van 2.5 5Mt 5Dr Euro V,43800,587,1,92218.0,10304,2017-07-20,50,4,2
Toyota,Toyota Hiace Super Gl Dark Prime 2.8 Auto,87800,875,1,51000.0,14692,2019-04-04,70,5,10
Nissan,Nissan Nv350 Panel Van 2.5 5Mt 5Dr,45800,593,1,,10358,2017-09-21,52,4,4
Hino,Hino Sh1Eema,125800,1224,1,,20490,2019-05-24,72,6,0
Mazda,Mazda Mazda2 Hatchback 1.5 At Deluxe 2Wd,77800,827,1,59828.0,12692,2018-10-24,65,5,5
Toyota,Toyota Hiace Van Turbo 5Dr Mt,73800,736,2,,12442,2019-03-26,70,5,10
Toyota,Toyota Yaris Cross 1.5 G (A),126800,1082,1,17000.0,14592,2021-12-10,101,8,5
Toyota,Toyota Hiace 3.0 Dx Diesel Turbo Mt 2Wd Lgv,41800,796,2,,14320,2016-03-23,34,2,10
Mitsubishi,Mitsubishi Fuso Fv51Sjd2Dea,117800,1847,1,,32462,2016-11-28,42,3,6
Toyota,Toyota Hiace Dx 3.0 M,58800,736,3,54260.0,12861,2017-11-15,54,4,6
Skoda,Skoda Rapid Spaceback 1.4 Tsi Ambition (A),83500,864,2,70000.0,13271,2018-12-29,67,5,7
Volkswagen,Volkswagen Beetle 1.2 Tsi Dsg (A),107500,1942,2,78000.0,10750,2012-09-26,0,0,0
Mercedes-Benz,Mercedes-Benz Cla-Class Cla200 Amg Line,55000,3377,2,,49959,2014-03-31,120,10,0
Bmw,Bmw 420I Coupe Led Sr Nav,125800,1573,3,35500.0,22650,2017-11-29,54,4,6
Bmw,Bmw 520I Led Nav,171800,1651,1,,22736,2019-06-25,73,6,1
Suzuki,Suzuki Vitara 1.4 (A),70000,955,1,56000.0,15613,2017-06-19,49,4,1
Toyota,Toyota Wish 2.0 Auto,82800,707,6,176907.0,11319,2010-09-21,87,7,3
Toyota,Toyota Rav4 2.4X A,63800,717,5,180300.0,12400,2008-07-17,61,5,1
Toyota,Toyota Isis 1.8Lx A,68800,722,6,180281.0,12395,2008-11-26,66,5,6
Bmw,Bmw 428I Coupe A/T D/Ab Sr Hid Nav Hud,82800,3428,2,81000.0,41067,2014-08-27,15,1,3
Chevrolet,Chevrolet Cruze Nb 1.4D Turbo 6At,61800,828,1,58000.0,12968,2017-07-24,50,4,2
Isuzu,Isuzu Frr90Suqa-C,89800,767,4,,11006,2011-06-07,97,8,1
Mitsubishi,Mitsubishi Fuso Super Great Fv51S Tipper,112800,1769,1,,31125,2016-11-25,42,3,6
Toyota,Toyota Regius Ace 3.0 Dx M,27800,1707,1,,29477,2014-10-04,120,10,0
Toyota,Toyota Estima Aeras G-Edition 2.4 A,95800,818,5,76780.0,13096,2010-09-13,87,7,3
Toyota,Toyota Estima Aeras 2.4 A,71800,807,4,131064.0,13910,2008-07-07,61,5,1
Toyota,Toyota Corolla Altis Elegance (Auto)(2Wd),121800,1040,1,5582.0,13239,2021-09-28,100,8,4
Suzuki,Suzuki Sx4 Sedan 1.6 At,67800,579,4,93000.0,9172,2010-09-29,88,7,4
Suzuki,Suzuki Swift 1.0T Glx At,89800,767,1,38487.0,11112,2020-09-28,88,7,4
Subaru,Subaru Impreza 4D 2.0I-S Eyesight Awd Cvt,99800,852,1,38786.0,12908,2020-07-21,86,7,2
Subaru,Subaru Forester 2.0Xt Cvt Awd Sr,68800,1212,2,137779.0,18780,2016-06-30,37,3,1
Nissan,Nissan Sylphy 1.6 Cvt,96800,826,1,31369.0,12096,2020-02-09,87,7,3
Nissan,Nissan Sylphy 1.6 Cvt,103800,886,1,8700.0,11602,2021-07-28,98,8,2
Bmw,Bmw 216I Gran Tourer Nav,110800,1193,2,69000.0,17063,2018-09-21,64,5,4
Mercedes,Mercedes Benz E220D Sport Auto,229800,1961,1,14682.0,24538,2021-07-23,98,8,2
Audi,Audi Rs3 Sportback 2.5 Tfsi Quattro,148800,1270,2,153528.0,17209,2011-12-31,103,8,7
Mitsubishi,Mitsubishi Lancer Ex 1.6 At Led Tail Lamp,54800,920,1,81500.0,14414,2016-08-26,39,3,3
Kia,Kia Sorento 2.4L Ex At Abs D/Ab 2Wd 5Dr,79800,795,3,144780.0,13535,2010-01-11,70,5,10
Toyota,Toyota Estima 2.4X A,87800,886,3,195000.0,15109,2009-04-15,69,5,9
Toyota,Toyota Corolla Altis 1.6 Auto,66800,570,4,144271.0,9132,2010-09-16,87,7,3
Mitsubishi,Mitsubishi Outlander 2.0 Cvt,107800,980,1,16853.0,15029,2019-12-11,78,6,6
Mitsubishi,Mitsubishi Outlander 2.0 Cvt,98800,1079,2,106314.0,16768,2018-08-31,63,5,3
Mitsubishi,Mitsubishi Outlander 2.0 Cvt,99800,1090,2,64068.0,16976,2018-08-29,63,5,3
Mini,Mini One 5Dr Led,93800,1024,3,59800.0,16137,2018-08-14,63,5,3
Mercedes,Mercedes Benz Glb200 Amg Line Premium Plus Auto,208800,1782,1,34500.0,23889,2020-12-17,91,7,7
Mercedes,Mercedes Benz Glb200 Amg Line Premium Plus Auto,229800,1961,1,441.0,23275,2022-01-14,104,8,8
Mercedes,Mercedes Benz Gla200 Sport Executive Auto,179800,1535,2,25000.0,20152,2021-04-15,95,7,11
Mercedes,Mercedes Benz Gla180 Urban (R18 Led),118800,1279,2,58600.0,19088,2018-09-25,64,5,4
Mercedes,Mercedes Benz Gla180 Urban (R18 Led),122800,1271,2,50500.0,18867,2019-11-01,67,5,7
Kia,Kia Cerato 1.6(A) Sx,79800,871,2,92942.0,13276,2018-10-09,63,5,3
Honda,Honda Grace Hybrid 1.5Dx Auto,102800,878,1,17500.0,13209,2020-09-14,88,7,4
Kia,Kia Cerato 1.6(A) Lx,76800,656,1,19588.0,9792,2020-07-30,86,7,2
Kia,Kia Cerato 1.6(A) Ex,90800,844,1,26533.0,13051,2019-03-10,76,6,4
Jaguar,Jaguar Xe 2.0 I4D Tss,93800,1279,1,60336.0,18670,2017-06-27,49,4,1
Hyundai,Hyundai Elantra Ad 1.6 Gls At (Ams),79800,837,1,42300.0,13098,2018-11-23,66,5,6
Hyundai,Hyundai Cn7 Avante 1.6 Dohc Cvt S,112800,963,1,8285.0,13118,2021-08-10,100,8,4
Mercedes,Mercedes Benz Cla180 Coupe Urban (R18 Led),117800,1269,2,80959.0,18993,2018-09-18,64,5,4
Mercedes,Mercedes Benz C200 Se M-Hybrid Auto,167800,1525,1,51000.0,21803,2019-11-12,78,6,6
Mercedes,Mercedes Benz C180 Avantgarde (R17 Led),109800,1555,2,80000.0,22930,2017-04-13,47,3,11
Mercedes,Mercedes Benz C160 Sedan Avg (R17 Led),169800,1449,1,17852.0,19686,2020-12-22,91,7,7
Mercedes,Mercedes Benz A200 Compt Saln Progressive (R18 Led),151800,1322,1,13400.0,19363,2020-01-04,82,6,10
Bmw,Bmw 523I 2.5 At Abs D/Ab 2Wd 4Dr Gas/D Nav,99800,852,4,147000.0,13155,2010-09-12,90,7,6
Honda,Honda Odyssey Absolute 2.4 Cvt,69800,1708,1,85268.0,23733,2015-11-08,26,2,2
Bmw,Bmw 3 Series Sedan 328I Luxury (A),78800,2166,1,79000.0,26538,2015-04-28,23,1,11
Mitsubishi,Mitsubishi Attrage 1.2 Cvt Style (A) Sports,50800,720,1,80000.0,12148,2017-02-05,47,3,11
Mercedes-Benz,Mercedes-Benz Gla-Class Gla200 Amg Line Premium (A),159800,1364,1,50000.0,18812,2020-09-25,88,7,4
Ford,Ford Mustang 5.0 Gt (A),339800,2900,1,14000.0,40558,2020-10-26,89,7,5
Mercedes-Benz,Mercedes-Benz Cla-Class Cla180 Progressive (A),181800,1552,1,8418.0,19990,2021-06-22,97,8,1
Mercedes-Benz,Mercedes-Benz Cla-Class Coupe Cla180 Urban (A),134888,1328,1,28000.0,19944,2019-04-24,71,5,11
Toyota,Toyota Dyna 150 3.0 (2014) [Euro Vi] (M),38500,1270,2,80810.0,23145,2014-12-29,19,1,7
Toyota,Toyota Dyna 150 3.0 (2014) [Euro Vi] (M),36800,1214,1,108758.0,22487,2014-12-19,19,1,7
Volkswagen,Volkswagen Jetta 1.4 Tsi Dsg (A),24300,1156,1,85493.0,17564,2014-06-30,13,1,1
Honda,Honda City 1.5 Sv (A),74888,893,1,72000.0,13936,2018-02-13,57,4,9
Audi,Audi A6 2.0 Tfsi Multitronic (A),67800,1944,3,,25009,2015-03-31,22,1,10
Honda,Honda Shuttle Hybrid 1.5 Auto,97800,919,1,50000.0,14451,2019-08-29,75,6,3
Mazda,Mazda Cx-5 5-Door Wagon 2.0L Sp.6Eat,64800,1345,3,105000.0,20529,2015-12-18,31,2,7
Hyundai,Hyundai Ae Ioniq Hev 1.6 Dct Sr,95800,1076,1,4800.0,16917,2018-06-13,61,5,1
Lotus,Lotus Elise,96800,889,9,,14933,1999-11-12,77,6,5
Honda,Honda Civic Crx M (1992),66800,1207,1,,0,1993-04-01,0,0,0
Toyota,Toyota Celica Gt (1991),93800,935,1,,15909,1992-05-21,70,5,10
Nissan,Nissan Gtr(Liberty Walk) ⇩ ⇩,249800,2520,7,,42988,2009-03-08,69,5,9
Bmw,Bmw 3 Series Sedan 318I (A),75800,1303,3,111814.0,19113,2016-07-28,38,3,2
Mercedes-Benz,Mercedes-Benz E-Class Coupe E250 (A),54800,990,2,78000.0,54342,2013-11-11,0,0,0
Fiat,Fiat Professional Doblo Cargo Diesel 1.6 Multijet Mta (A),20800,861,3,133000.0,15292,2014-08-09,15,1,3
Volvo,Volvo S60 T4 R-Design (A),164800,1407,1,39378.0,19551,2020-09-15,88,7,4
Mitsubishi,Mitsubishi Lancer Ex 1.5 Sports (A),27800,1020,3,137000.0,18791,2009-12-28,17,1,5
Honda,Honda Freed 1.5 G (A),74800,737,2,118000.0,12512,2009-05-15,71,5,11
Mini,Mini Cooper S 1.6 (A),65800,648,3,,11022,2009-04-28,71,5,11
Volkswagen,Volkswagen Golf R 2.0L 5Dr 5K1Rx7,121800,1040,6,140000.0,15372,2011-11-04,94,7,10
Honda,Honda Shuttle 1.5 Hybrid At Abs D/Airbag 2Wd,77800,989,1,67000.0,17028,2017-10-13,53,4,5
Mitsubishi,Mitsubishi Outlander 2.4 Cvt 4Wd,83000,1092,2,80000.0,16874,2017-08-31,51,4,3
Toyota,Toyota Lexus Ct200H Auto Standard,93800,801,3,128000.0,11637,2011-05-31,96,8,0
Audi,Audi Q7 3.6 Fsi Qu (Offroad),105600,939,5,148000.0,15745,2010-01-22,80,6,8
Toyota,Toyota Corolla Altis Standard (Auto)(2Wd),109800,937,2,5000.0,12560,2021-04-27,95,7,11
Honda,Honda Shuttle 1.5G Cvt,75800,890,1,38000.0,14545,2018-10-04,58,4,10
Honda,Honda Stream 1.8X A,65800,656,6,155000.0,11207,2009-03-23,70,5,10
Honda,Honda Civic 1.6 Vti Cvt,97800,951,1,25000.0,14488,2019-03-06,72,6,0
Volkswagen,Volkswagen Passat B8 1.8 Tfsi At 3G24Jz,106800,1150,2,42000.0,17151,2018-09-30,64,5,4
Mitsubishi,Mitsubishi Attrage 1.2 Cvt Style (A),70800,715,1,33686.0,11867,2019-02-13,69,5,9
Audi,Audi Q5 2.0 Tfsi Quattro,97800,835,7,130000.0,13370,2010-10-16,87,7,3
Mercedes,Mercedes Benz C180 Sedan Avg (R17 Led),181800,1552,1,20000.0,22027,2020-08-09,87,7,3
Audi,Audi Q5 2.0 Tfsi Qu S Tronic Sport (A),191800,1706,1,63000.0,24679,2020-01-20,80,6,8
Ford,Ford Mustang 5.0 Gt (A),336800,2874,1,18000.0,40937,2020-03-08,86,7,2
Ferrari,Ferrari 488 Gtb 3.9 (A),838800,11035,3,17000.0,142322,2017-02-09,51,4,3
Volvo,Volvo Xc60 T6 R-Design (A),223800,1910,1,16000.0,26627,2020-09-15,88,7,4
Mercedes-Benz,Mercedes-Benz Vito 109 Cdi,57800,591,1,56000.0,9983,2019-01-30,68,5,8
Mini,Mini Cooper S 1.6A Sunroof,95800,818,2,85510.0,9580,2012-03-19,102,8,6
Volkswagen,Volkswagen Scirocco Gp 1.4A Tsi,64800,995,2,83482.0,15171,2016-12-28,43,3,7
Hyundai,Hyundai Tucson 1.6 Gls Dct Turbo S (A),84888,1158,2,48000.0,18291,2017-06-17,49,4,1
Honda,Honda Civic 1.6 I-Vtec (A),89888,1010,1,70000.0,15528,2018-06-29,61,5,1
Audi,Audi Q2 1.4 Tfsi Cod S Tronic (A),112800,1183,2,65360.0,17764,2018-11-12,66,5,6
Chevrolet,Chevrolet Cruze 1.6 (A),46800,916,3,85000.0,14164,2016-02-24,33,2,9
Mercedes-Benz,Mercedes-Benz C-Class Coupé C180 (A),144800,1603,1,51000.0,23323,2018-07-17,62,5,2
Mercedes-Benz,Mercedes-Benz E-Class E250 Elegance (A),59800,4569,2,,47599,2014-01-22,96,8,0
Bmw,Bmw 3 Series Sedan 320I Edition Sport [My18] (A),44000,795,2,97474.0,70215,2013-08-31,0,0,0
Mercedes-Benz,Mercedes-Benz C-Class Coupé C180 (A),56800,2351,2,100000.0,5680,2014-03-09,15,1,3
Bmw,Bmw 2 Series Gran Tourer 216I Luxury (A),165800,1415,2,15000.0,17816,2021-01-07,97,8,1
Mercedes-Benz,Mercedes-Benz Vito 109 Long Wheel Base (A),43800,598,1,84000.0,10531,2017-06-15,49,4,1
Suzuki,Suzuki Swift 1.0 Turbo Premium (A),82500,812,1,54000.0,12628,2019-04-24,71,5,11
B.M.W.,B.M.W. 530I Led Nav Hud Mspt,183800,2035,1,92000.0,27548,2018-08-08,62,5,2
B.M.W.,B.M.W. 435I Convertible At D/Ab Hid Nav Hud,115800,3818,2,90000.0,41733,2014-12-31,19,1,7
Nissan,Nissan Nv200 1.5 Panel Van (M),58388,621,1,109000.0,10601,2018-10-26,65,5,5
Bmw,Bmw 5 Series Sedan 520I Highline (A),58888,3616,2,90000.0,35324,2014-03-31,120,10,0
Mercedes,Mercedes Benz E250 Cabriolet (R18),109800,2898,1,113000.0,38603,2015-08-06,24,2,0
Land,Land Rover Range Rover Evoque 2.0 Se 5-Door (A),138800,1708,4,80000.0,23653,2017-12-19,55,4,7
Mercedes-Benz,Mercedes-Benz E-Class E250 Avantgarde (A),68800,3536,2,,6880,2014-05-20,12,1,0
B.M.W.,B.M.W. 216I Gt Led,117800,1286,1,77000.0,19116,2018-08-13,63,5,3
Volkswagen,Volkswagen Scirocco 1.4A Tsi,81888,699,3,,9874,2011-08-24,99,8,3
Bmw,Bmw M Series M6 Coupe,248000,4597,5,49000.0,56257,2016-04-14,35,2,11
Maserati,Maserati Quattroporte Sport Gts 4.7A,168000,1434,7,50555.0,19332,2012-01-16,104,8,8
Bmw,Bmw X5 Xdrive45E Plug-In Hybrid Xline,389000,3320,1,2900.0,36897,2022-02-28,105,8,9
Nissan,Nissan Sylphy 1.6 Premium (A),77800,827,1,43000.0,12736,2018-10-31,65,5,5
Mercedes-Benz,Mercedes-Benz Glc-Class Glc250,143800,2305,2,76000.0,31981,2016-10-18,41,3,5
Volvo,Volvo Xc60 T6 R-Design Panoramic Roof,159800,1966,1,92000.0,28306,2017-12-22,55,4,7
Toyota,Toyota Corolla Altis 1.6 Elegance (Auto),98800,918,2,45000.0,13875,2019-09-19,76,6,4
Mercedes,Mercedes Benz B180 Progressive,179800,1535,1,7000.0,19438,2021-08-31,99,8,3
Mercedes,Mercedes Benz Gla180 (R18 Bi),85800,1729,2,122000.0,26911,2016-01-27,32,2,8
Mitsubishi,Mitsubishi Attrage 1.2 Cvt,51800,813,3,81000.0,13975,2016-11-21,42,3,6
Honda,Honda Civic 1.5 Turbo Vtis Sr,91800,1352,1,91000.0,20738,2017-01-03,45,3,9
Mercedes-Benz,Mercedes-Benz Glc-Class Glc250,229800,2158,1,78000.0,31293,2019-08-27,75,6,3
Nissan,Nissan Nv350 2.5 Panel Van [Euro Vi] (M),49800,544,1,,9322,2018-08-20,63,5,3
Fiat,Fiat Professional Doblo Cargo Diesel 1.6 Multijet (M),33800,498,1,,8706,2017-10-03,45,3,9
Honda,Honda Shuttle Hybrid 1.5 Led Honda Sensing (A),95800,943,1,50000.0,15027,2019-04-17,71,5,11
Mazda,Mazda Cx-3 2.0A Deluxe,126800,1082,1,18000.0,15359,2020-11-11,89,7,5
Mercedes-Benz,Mercedes-Benz C-Class C180 Coupe,113800,2055,3,87000.0,11380,2013-03-20,0,0,0
Nissan,Nissan Nv200 1.5 Panel Van (M),46800,567,3,75000.0,9795,2018-02-02,56,4,8
Mitsubishi,Mitsubishi Lancer 1.6 Glx (M),23500,1208,4,179792.0,22164,2009-06-25,12,1,0
Bmw,Bmw 4 Series Gran Coupé 428I Sport (A),80800,2537,3,70328.0,30963,2015-09-02,20,1,8
Suzuki,Suzuki Swift Sport 1.4M,157800,1347,1,88.0,18981,2021-01-26,92,7,8
Bmw,Bmw M Series M235I Coupe,99888,3136,4,132099.0,44308,2015-01-21,20,1,8
Nissan,Nissan Gtr 3.8A (Coe Till 04/2028),284888,3294,1,18000.0,57737,2008-04-15,59,4,11
Mercedes-Benz,Mercedes-Benz Cla-Class Cla45 S Amg 4Matic+ Premium Plus,339888,2901,1,5005.0,34886,2021-09-27,100,8,4
Bmw,Bmw M M Series M140I 3.0 5-Door (A),160800,1806,2,71316.0,26817,2018-06-26,61,5,1
Honda,Honda Fit 1.3 G F-Package Hid (A),86800,756,2,39000.0,12221,2020-03-19,82,6,10
Mercedes-Benz,Mercedes-Benz Citan 109 Cdi Euro Vi (M),44800,570,3,,9840,2017-07-11,53,4,5
Suzuki,Suzuki Swift Sport 1.6M (Coe Till 09/2030),71800,613,5,110000.0,9706,2010-03-11,88,7,4
Land,Land Rover Range Rover Evoque 2.0A 5Dr,92800,2781,1,73000.0,31990,2015-02-27,21,1,9
Porsche,Porsche Macan S 3.0A Pdk,239800,2998,1,55000.0,41573,2017-11-24,54,4,6
Subaru,Subaru Levorg 1.6A Gt-S,76800,1387,3,83000.0,20442,2016-05-30,36,3,0
Mercedes-Benz,Mercedes-Benz Gla-Class Gla180 Urban Edition,138800,1350,1,43333.0,20291,2019-05-31,72,6,0
Subaru,Subaru Xv 2.0I-S Eyesight,80800,963,2,105000.0,15232,2018-02-20,57,4,9
Suzuki,Suzuki Swift Sport 1.6M (Coe Till 08/2030),72800,622,5,158500.0,9952,2010-09-30,87,7,3
Mercedes-Benz,Mercedes-Benz C-Class C200,104800,1846,2,70000.0,27228,2016-06-24,37,3,1
Mercedes-Benz,Mercedes-Benz C-Class C180 Avantgarde,62800,1972,3,75000.0,28100,2015-06-02,20,1,8
Bmw,Bmw M Series M4 Coupe,348800,2977,1,11500.0,35814,2022-03-23,106,8,10
Dfsk,Dfsk Ec35 Electric,109800,937,1,50.0,12381,2022-04-03,105,8,9
Suzuki,Suzuki Every Turbo,52800,451,1,100.0,6406,2021-07-16,98,8,2
Honda,Honda Shuttle 1.5A G Honda Sensing,105500,901,1,,11984,2021-12-15,103,8,7
Honda,Honda Shuttle 1.5A G Honda Sensing,94800,809,1,10600.0,11981,2021-04-01,91,7,7
Volkswagen,Volkswagen Sharan 2.0A Tsi Sunroof,161888,1382,1,10200.0,19645,2020-04-08,86,7,2
Nissan,Nissan Note 1.2A,87500,747,1,,10345,2021-07-29,98,8,2
Nissan,Nissan Note 1.2A,87500,747,1,,10345,2021-07-29,98,8,2
Honda,Honda Grace 1.5A Lx,103800,886,1,,11713,2021-11-05,95,7,11
Bmw,Bmw X7 Xdrive40I Pure Excellence 7-Seater,366800,3484,1,35000.0,46742,2019-07-30,74,6,2
Honda,Honda Vezel 1.5A G Honda Sensing,125800,1074,1,5000.0,13402,2022-05-13,108,9,0
Honda,Honda Odyssey Hybrid 2.0A E-Hev Absolute,201000,1716,1,150.0,20285,2022-09-05,107,8,11
Nissan,Nissan Urvan Nv350 2.0A,63500,542,1,500.0,7082,2022-03-29,106,8,10
Nissan,Nissan Note 1.2A,82000,700,1,,10395,2021-04-01,91,7,7
Toyota,Toyota Harrier 2.0A Premium Panoramic,89800,1408,1,,20432,2016-11-25,42,3,6
Honda,Honda Fit 1.3A G F-Package,95800,818,1,,11203,2021-09-09,99,8,3
Mazda,Mazda Cx-5 2.0A,139000,1187,1,,16956,2020-09-28,88,7,4
Bmw,Bmw 5 Series 530I,157800,2076,1,65500.0,29293,2017-08-29,51,4,3
Volkswagen,Volkswagen Golf 1.4A Tsi Highline,120800,1052,2,16000.0,15574,2020-03-31,82,6,10
Mercedes-Benz,Mercedes-Benz A200 Saloon Sport,189800,1620,1,100.0,19287,2022-03-25,106,8,10
Bmw,Bmw 3 Series 320I Gran Turismo,128800,1585,2,88000.0,22800,2017-12-19,55,4,7
Bmw,Bmw 2 Series 225Xe Plug-In Hybrid Active Tourer Iperformance,152800,1469,3,30000.0,21750,2019-06-25,73,6,1
Volkswagen,Volkswagen Golf R 5Dr Sunroof (Coe Till 04/2031),121800,1040,6,140000.0,15372,2011-11-04,94,7,10
Mercedes-Benz,Mercedes-Benz E-Class E300 Cabriolet Mild Hybrid Amg Line Premium Plus Night Edition,340800,2908,1,5000.0,34649,2021-10-06,96,8,0
Mazda,Mazda Rx-8 1.3A (Coe Till 03/2025),40800,1170,7,106000.0,21965,2010-03-19,22,1,10
Kia,Kia Sorento 2.4A Sx,175000,1494,1,23000.0,21397,2020-10-16,89,7,5
Bentley,Bentley Flying Spur 4.0A V8,550000,6991,1,55000.0,88191,2017-07-11,53,4,5
Bentley,Bentley Continental Gt 4.0A V8,309800,5594,2,52000.0,30980,2013-03-25,0,0,0
Volkswagen,Volkswagen Passat 1.8A Tfsi,109800,1167,2,78000.0,17368,2018-08-11,65,5,5
Mercedes-Benz,Mercedes-Benz Gla-Class Gla200 Sport Premium Plus,225800,1927,1,1.0,25979,2022-01-20,104,8,8
Mercedes-Benz,Mercedes-Benz Gla-Class Gla200 Amg Line Premium Plus,225800,1927,1,10.0,26146,2021-12-30,103,8,7
Honda,Honda Vezel Hybrid 1.5A E:Hev X Honda Sensing,176800,1509,0,10.0,21237,2021-08-09,99,8,3
Porsche,Porsche 911 C4 Coupe (Coe Till 04/2029),242282,2385,3,112300.0,40528,2009-09-23,71,5,11
Land,Land Rover Defender 90 Puma (Coe Till 04/2029),118000,1162,7,,19739,2009-07-28,71,5,11
Porsche,Porsche Boxster 2.7A Tip (Coe Till 04/2029),97800,963,7,172000.0,16360,2001-01-06,71,5,11
Bmw,Bmw 7 Series 740Li M-Sport,360000,3235,1,23000.0,42937,2019-12-27,79,6,7
Toyota,Toyota Hiace 3.0M,93800,801,1,,10924,2021-11-19,102,8,6
Toyota,Toyota Dyna 150 2.8A,99800,852,2,,11371,2022-01-24,104,8,8
Toyota,Toyota Dyna 150 2.8M,99888,853,1,,11852,2021-09-21,100,8,4
Isuzu,Isuzu Npr85,100888,861,1,,12338,2021-06-18,97,8,1
Citroen,Citroen E-Dispatch Electric,109888,938,2,,12524,2022-01-17,104,8,8
Byd,Byd T3 Electric,100800,861,2,,11287,2022-03-30,106,8,10
Volkswagen,Volkswagen Passat 1.8A Tfsi Sunroof,142800,1219,1,17000.0,16695,2020-10-15,89,7,5
Volkswagen,Volkswagen Cc 2.0A Tsi,89800,2281,2,170000.0,32758,2015-06-17,25,2,1
Rolls-Royce,Rolls-Royce Phantom Ewb,2885000,24618,1,,281594,2022-12-04,107,8,11
Rolls,Rolls Royce Phantom Ewb,2400000,20479,1,20000.0,292062,2020-07-30,86,7,2
Renault,Renault Megane Rs 2.0T 250 (Coe Till 12/2030),95888,819,5,,12536,2011-05-27,91,7,7
Porsche,Porsche Boxster 2.7A Pdk,156500,2826,3,77000.0,332139,2013-04-09,0,0,0
Bmw,Bmw 3 Series 316I (Coe Till 04/2029),129888,1279,7,,21727,1991-03-09,71,5,11
Bentley,Bentley Continental Gt Convertible 6.0A,970800,9554,1,,162931,2019-04-26,71,5,11
Toyota,Toyota Vios 1.5A E,16800,1464,3,100000.0,26094,2009-08-01,84,7,0
Ud,Ud Trucks Pkc8Eln5Ep,86800,1163,1,,20250,2017-07-28,50,4,2
Toyota,Toyota Hiace 2.0A,74800,639,2,,8841,2021-09-28,100,8,4
Toyota,Toyota Hiace 2.0A,74800,639,1,,8457,2022-02-16,105,8,9
Toyota,Toyota Hiace 2.8A Dx,75800,738,1,,12340,2019-07-06,72,6,0
Maxus,Maxus V80 Commuter 2.5M,45088,574,1,,9950,2017-10-31,53,4,5
Hino,Hino Sh1Eeka,162888,1390,1,,18474,2022-01-26,104,8,8
Audi,Audi A4 1.8A Tfsi Mu,46300,1917,4,110800.0,26885,2014-08-30,15,1,3
Porsche,Porsche Macan S 3.0A Pdk,188888,3501,3,93000.0,46908,2016-04-27,35,2,11
Porsche,Porsche Macan 2.0A Pdk,299800,2559,1,20000.0,35621,2020-07-30,86,7,2
Kia,Kia Cerato Forte Koup 1.6M Sx Sunroof (Coe Till 01/2025),28800,905,4,160000.0,16712,2010-01-29,20,1,8
Bmw,Bmw 7 Series 730Li Sunroof (Coe Till 09/2031),122800,1048,2,158000.0,14624,2012-02-27,100,8,4
Volvo,Volvo S60 T5,99888,1106,2,82200.0,16369,2018-07-23,62,5,2
Bentley,Bentley Continental Gt 4.0A V8 (New 10-Yr Coe),338800,2891,4,115000.0,36695,2012-09-28,110,9,2
Mercedes-Benz,Mercedes-Benz S-Class S320L,208000,3855,2,39000.0,47621,2016-04-27,35,2,11
Porsche,Porsche 911 Carrera S Cabriolet (Coe Till 04/2029),237000,2333,4,88888.0,39645,2009-05-06,71,5,11
Maserati,Maserati Levante 3.0 V6 (A),355800,3036,1,18750.0,40690,2020-04-12,90,7,6
Lamborghini,Lamborghini Huracan Lp580-2,728000,8543,1,5000.0,113928,2018-06-04,58,4,10
Aston,Aston Martin V8 Vantage Roadster 4.7A (Coe Till 09/2030),198800,1697,5,35000.0,26875,2010-10-14,88,7,4
Bentley,Bentley Continental Flying Spur 6.0A (Coe Till 03/2026),96800,1895,5,102000.0,34403,2006-03-03,33,2,9
Mazda,Mazda 5 2.0 (A),52494,1160,2,,17547,2015-10-30,29,2,5
Suzuki,Suzuki Every Turbo,60888,520,1,,6892,2021-02-21,105,8,9
Toyota,Toyota Sienta Hybrid 1.5A X,108800,929,1,27256.0,10880,2020-06-08,86,7,2
Toyota,Toyota Camry 2.4A (Coe Till 02/2029),62800,634,2,141252.0,10807,2009-04-21,69,5,9
Porsche,Porsche Cayenne S Diesel 4.2A Tip,198800,5463,2,78000.0,19880,2015-08-05,23,1,11
Mercedes-Benz,Mercedes-Benz Glc-Class Glc250 4Matic,113800,2167,4,87500.0,30018,2016-05-04,34,2,10
